,AAPL_price,AAPL_mcap,AAPL_return,AMZN_price,AMZN_mcap,AMZN_return,GOOGL_price,GOOGL_mcap,GOOGL_return,META_price,META_mcap,META_return,MSFT_price,MSFT_mcap,MSFT_return,NVDA_price,NVDA_mcap,NVDA_return,TSLA_price,TSLA_mcap,TSLA_return,SPX_price,SPX_mcap,SPX_return,GOOG_price,GOOG_mcap,GOOG_return
2022-08-29,161.38,2593497.9578,-1.369,129.79,1322242.7398,-0.7342,109.42,1433351.54,-0.8338,159.17,427777.0903,-1.6133,265.23,1978056.6612,-1.0668,15.801,395025.0,-2.8229,284.82,892474.9382,-1.1351,4030.61,35338529.85,-0.67,110.34,1433351.54,-0.8625
2022-08-30,158.91,2553803.2003,-1.5305,128.73,1311443.9317,-0.8167,108.94,1427420.695,-0.4387,157.16,422375.1179,-1.2628,262.97,1961201.8256,-0.8521,15.468,386700.0,-2.1075,277.7,870164.6315,-2.4998,3986.16,34951312.04,-1.1,109.91,1427420.695,-0.3897
2022-08-31,157.22,2526643.6294,-1.0635,126.77,1291476.3243,-1.5226,108.22,1417764.795,-0.6609,162.93,437882.2725,3.6714,261.47,1950014.9878,-0.5704,15.094,375840.6,-2.4179,275.61,863615.6791,-0.7526,3955.0,34677175.68,-0.78,109.15,1417764.795,-0.6915
2022-09-01,157.96,2538535.9859,0.4707,127.82,1302173.2568,0.8283,109.74,1436799.015,1.4045,165.36,444413.0153,1.4914,260.4,1942035.0435,-0.4092,13.937,347031.3,-7.6653,277.16,868472.5577,0.5624,3966.85,34784503.41,0.3,110.55,1436799.015,1.2826
2022-09-02,155.81,2503983.8691,-1.3611,127.51,1299015.1148,-0.2425,107.85,1412277.965,-1.7223,160.32,430867.771,-3.0479,256.06,1909667.7927,-1.6667,13.647,339810.3,-2.0808,270.21,846694.9409,-2.5076,3924.26,34405983.28,-1.07,108.68,1412277.965,-1.6915
2022-09-05,155.81,2503983.8691,-1.3611,127.51,1299015.1148,-0.2425,107.85,1412277.965,-1.7223,160.32,430867.771,-3.0479,256.06,1909667.7927,-1.6667,13.647,339810.3,-2.0808,270.21,846694.9409,-2.5076,3924.26,34405983.28,-1.07,108.68,1412277.965,-1.6915
2022-09-06,154.53,2483413.3066,-0.8215,126.11,1284752.5381,-1.098,106.81,1397655.325,-0.9643,158.54,426083.9348,-1.1103,253.25,1888711.1166,-1.0974,13.465,335278.5,-1.3336,274.42,859886.8497,1.558,3908.19,34266705.93,-0.41,107.48,1397655.325,-1.1042
2022-09-07,155.96,2506394.4819,0.9254,129.48,1319084.5978,2.6723,109.45,1434469.465,2.4717,160.39,431055.8994,1.1669,258.09,1924807.3132,1.9112,13.714,341478.6,1.8492,283.7,888965.4518,3.3817,3979.87,34900306.46,1.83,110.48,1434469.465,2.7912
2022-09-08,154.46,2482288.3539,-0.9618,129.82,1322548.3665,0.2626,108.38,1420578.44,-0.9776,162.06,435544.1054,1.0412,258.52,1928014.2067,0.1666,13.99,348351.0,2.0125,289.26,906387.5452,1.9598,4006.18,35127880.92,0.66,109.42,1420578.44,-0.9594
2022-09-09,157.37,2529054.2422,1.884,133.27,1357695.4306,2.6575,110.65,1450782.815,2.0945,169.15,454598.824,4.3749,264.46,1972314.0845,2.2977,14.387,358236.3,2.8377,299.68,939038.3031,3.6023,4067.36,35666453.23,1.53,111.78,1450782.815,2.1568
2022-09-12,163.43,2626442.9994,3.8508,136.45,1390091.8549,2.3861,110.86,1452729.395,0.1898,168.96,454088.1898,-0.1123,266.65,1988646.8677,0.8281,14.505,361174.5,0.8202,304.42,953890.9511,1.5817,4110.41,36047210.71,1.06,111.87,1452729.395,0.0805
2022-09-13,153.84,2472324.4877,-5.868,126.82,1291985.702,-7.0575,104.32,1367289.525,-5.8993,153.13,411544.2975,-9.3691,251.99,1879314.1728,-5.4978,13.131,326961.9,-9.4726,292.13,915380.6042,-4.0372,3932.69,34495143.95,-4.32,105.31,1367289.525,-5.8639
2022-09-14,155.31,2495948.4931,0.9555,128.55,1309610.1719,1.3641,105.0,1375366.785,0.6518,151.47,407082.9671,-1.084,252.22,1881029.488,0.0913,13.128,326887.2,-0.0228,302.61,948219.3703,3.5874,3946.01,34617097.76,0.34,105.87,1375366.785,0.5318
2022-09-15,152.37,2448700.4822,-1.893,126.28,1286484.4224,-1.7658,102.91,1348897.485,-1.9905,149.55,401922.874,-1.2676,245.38,1830017.5076,-2.7119,12.929,321932.1,-1.5158,303.75,951791.5262,0.3767,3901.35,34227494.67,-1.13,103.9,1348897.485,-1.8608
2022-09-16,150.7,2421862.3264,-1.096,123.53,1258468.6467,-2.1777,102.8,1346405.765,-0.1069,146.29,393161.466,-2.1799,244.74,1825244.4568,-0.2608,13.198,328630.2,2.0806,303.35,950538.1382,-0.1317,3873.33,33977888.91,-0.72,103.63,1346405.765,-0.2599
2022-09-19,154.48,2482609.769,2.5083,124.66,1269980.5836,0.9148,103.07,1349597.37,0.2626,148.02,397810.9248,1.1826,244.52,1823603.7205,-0.0899,13.382,333211.8,1.3942,309.07,968461.5868,1.8856,3899.89,34255919.68,0.69,103.85,1349597.37,0.2123
2022-09-20,156.9,2521500.9888,1.5665,122.19,1244817.3232,-1.9814,101.14,1323827.955,-1.8725,146.09,392623.9563,-1.3039,242.45,1808165.8844,-0.8466,13.176,328082.4,-1.5394,308.73,967396.207,-0.11,3855.93,33874117.55,-1.13,101.83,1323827.955,-1.9451
2022-09-21,153.72,2470395.9974,-2.0268,118.54,1207632.7481,-2.9872,99.28,1299830.335,-1.839,142.12,381954.3888,-2.7175,238.95,1782063.2628,-1.4436,13.261,330198.9,0.6451,300.8,942547.7895,-2.5686,3789.93,33295402.7,-1.71,100.01,1299830.335,-1.7873
2022-09-22,152.74,2454646.6605,-0.6375,117.31,1195102.0557,-1.0376,100.14,1309066.525,0.8662,142.82,383835.6728,0.4925,240.98,1797202.7833,0.8496,12.561,312768.9,-5.2786,288.59,904288.1203,-4.0592,3757.99,33008742.68,-0.84,100.57,1309066.525,0.5599
2022-09-23,150.43,2417523.2234,-1.5124,113.78,1159139.9872,-3.0091,98.74,1290804.925,-1.398,140.41,377358.681,-1.6874,237.92,1774381.6342,-1.2698,12.516,311648.4,-0.3583,275.33,862738.3075,-4.5948,3693.23,32430910.39,-1.72,99.17,1290804.925,-1.3921
2022-09-26,150.77,2422987.279,0.226,115.15,1173096.9373,1.2041,98.17,1284757.0,-0.5773,136.37,366500.9851,-2.8773,237.45,1770876.425,-0.1975,12.228,304477.2,-2.3011,276.01,864869.0671,0.247,3655.04,32106984.98,-1.03,98.81,1284757.0,-0.363
2022-09-27,151.76,2438897.3235,0.6566,114.41,1165558.1467,-0.6426,97.5,1275687.245,-0.6825,134.4,361206.5146,-1.4446,236.41,1763120.2175,-0.438,12.413,309083.7,1.5129,282.94,886584.0145,2.5108,3647.29,32044871.02,-0.21,98.09,1275687.245,-0.7287
2022-09-28,149.84,2408041.4797,-1.2652,118.01,1202233.3441,3.1466,100.05,1309609.995,2.6154,141.61,380583.7391,5.3646,241.07,1797873.9936,1.9712,12.736,317126.4,2.6021,287.81,901844.0137,1.7212,3719.04,32673238.17,1.97,100.74,1309609.995,2.7016
2022-09-29,142.48,2289760.745,-4.9119,114.8,1169531.2931,-2.7201,97.42,1275172.165,-2.6287,136.41,366608.4871,-3.6721,237.5,1771249.3196,-1.4809,12.22,304278.0,-4.0515,268.21,840428.0008,-6.81,3640.47,31976496.07,-2.11,98.09,1275172.165,-2.6305
2022-09-30,138.2,2220977.9264,-3.0039,113.0,1151193.6944,-1.5679,95.65,1250961.35,-1.8169,135.68,364646.5767,-0.5352,232.9,1736943.017,-1.9368,12.139,302261.1,-0.6628,265.25,831152.9294,-1.1036,3585.62,31494884.97,-1.51,96.15,1250961.35,-1.9778
2022-10-03,142.45,2289278.6224,3.0753,115.88,1180533.8523,2.5487,98.64,1291019.79,3.126,138.61,372521.0937,2.1595,240.74,1795412.8893,3.3663,12.512,311548.8,3.0727,242.4,759553.1389,-8.6145,3678.43,32326443.94,2.59,99.3,1291019.79,3.2761
2022-10-04,146.1,2347936.8672,2.5623,121.09,1233611.0129,4.496,101.64,1330878.395,3.0414,140.28,377009.2997,1.2048,248.88,1856120.1291,3.3812,13.167,327858.3,5.235,249.44,781612.768,2.9043,3790.93,33316867.75,3.06,102.41,1330878.395,3.1319
2022-10-05,146.4,2352758.0928,0.2053,120.95,1232184.7552,-0.1156,101.43,1328271.265,-0.2066,138.98,373515.4866,-0.9267,249.2,1858506.6545,0.1286,13.209,328904.1,0.319,240.81,754570.9215,-3.4597,3783.28,33245833.62,-0.2,102.22,1328271.265,-0.1855
2022-10-06,145.43,2337169.4634,-0.6626,120.3,1225562.8446,-0.5374,101.42,1328338.99,-0.0099,139.07,373757.366,0.0648,246.79,1840533.1351,-0.9671,13.13,326937.0,-0.5981,238.13,746173.2218,-1.1129,3744.52,32906140.96,-1.02,102.24,1328338.99,0.0196
2022-10-07,140.09,2251351.6477,-3.6719,114.56,1167086.28,-4.7714,98.68,1293060.815,-2.7016,133.45,358653.3436,-4.0411,234.24,1746936.5921,-5.0853,12.076,300692.4,-8.0274,223.07,698983.1629,-6.3243,3639.66,31978048.01,-2.8,99.57,1293060.815,-2.6115
2022-10-10,140.42,2256654.9958,0.2356,113.67,1158019.3562,-0.7769,97.86,1282100.515,-0.831,133.79,359567.1101,0.2548,229.25,1709721.7117,-2.1303,11.67,290583.0,-3.362,222.96,698638.4812,-0.0493,3612.39,31744836.53,-0.75,98.71,1282100.515,-0.8637
2022-10-11,138.98,2233513.113,-1.0255,112.21,1143145.5261,-1.2844,97.18,1273362.705,-0.6949,128.54,345457.4806,-3.9241,225.41,1681083.4069,-1.675,11.586,288491.4,-0.7198,216.5,678396.2647,-2.8974,3588.84,31538757.03,-0.65,98.05,1273362.705,-0.6686
2022-10-12,138.34,2223227.8317,-0.4605,112.9,1150174.939,0.6149,97.56,1277460.71,0.391,127.5,342662.4302,-0.8091,225.75,1683619.0901,0.1508,11.5,286350.0,-0.7423,217.24,680715.0326,0.3418,3577.03,31432451.61,-0.33,98.3,1277460.71,0.255
2022-10-13,142.99,2297956.8285,3.3613,112.53,1146405.5437,-0.3277,99.06,1296432.215,1.5375,130.29,350160.6904,2.1882,234.24,1746936.5921,3.7608,11.96,297804.0,4.0,221.72,694752.9784,2.0622,3669.91,32235094.96,2.6,99.71,1296432.215,1.4344
2022-10-14,138.38,2223870.6618,-3.224,106.9,1089049.61,-5.0031,96.56,1263624.05,-2.5237,126.76,340673.6443,-2.7093,228.56,1704575.7663,-2.4249,11.227,279552.3,-6.1288,204.99,642330.0245,-7.5456,3583.07,31464177.97,-2.37,97.18,1263624.05,-2.5374
2022-10-17,142.41,2288635.7923,2.9123,113.79,1159241.8627,6.4453,99.97,1309359.135,3.5315,134.04,360238.9972,5.7431,237.53,1771473.0564,3.9246,11.888,296011.2,5.8876,219.35,687326.6544,7.0052,3677.95,32301881.07,2.65,100.78,1309359.135,3.7045
2022-10-18,143.75,2310170.6,0.9409,116.36,1185423.8786,2.2585,100.77,1318539.29,0.8002,132.8,356906.4371,-0.9251,238.5,1778707.2115,0.4084,11.967,297978.3,0.6645,220.19,689958.7692,0.3829,3719.98,32674457.16,1.14,101.39,1318539.29,0.6053
2022-10-19,143.86,2311938.3827,0.0765,115.07,1172281.9329,-1.1086,99.63,1303933.35,-1.1313,133.23,358062.0829,0.3238,236.48,1763642.2699,-0.847,12.051,300069.9,0.7019,222.04,695755.6888,0.8402,3695.16,32452550.5,-0.67,100.29,1303933.35,-1.0849
2022-10-20,143.39,2304385.1293,-0.3267,115.25,1174115.6928,0.1564,99.97,1307707.76,0.3413,131.53,353493.2505,-1.276,236.15,1761181.1656,-0.1395,12.194,303630.6,1.1866,207.28,649505.6709,-6.6475,3665.78,32196328.15,-0.8,100.53,1307707.76,0.2393
2022-10-21,147.27,2366739.647,2.7059,119.32,1215579.0409,3.5315,101.13,1321451.645,1.1603,130.01,349408.1768,-1.1556,242.12,1805704.78,2.5281,12.466,310403.4,2.2306,214.44,671941.3164,3.4543,3752.75,32955692.87,2.37,101.48,1321451.645,0.945
2022-10-24,149.45,2401773.8864,1.4803,119.82,1220672.8183,0.419,102.52,1340243.355,1.3745,129.72,348628.7878,-0.2231,247.25,1843963.7654,2.1188,12.599,313715.1,1.0669,211.25,667075.2049,-1.4876,3797.34,33347416.51,1.19,102.97,1340243.355,1.4683
2022-10-25,152.34,2448218.3597,1.9338,120.6,1228619.1111,0.651,104.48,1365809.595,1.9118,137.51,369564.7904,6.0052,250.66,1868538.2383,1.3792,13.261,330198.9,5.2544,222.415,702331.5109,5.2852,3859.11,33882206.35,1.63,104.93,1365809.595,1.9035
2022-10-26,149.35,2400166.8112,-1.9627,115.66,1178292.5902,-4.0962,94.93,1227960.91,-9.1405,129.82,348897.5426,-5.5923,231.32,1724368.7277,-7.7156,12.896,321110.4,-2.7524,224.64,709357.5101,1.0004,3830.6,33619912.32,-0.74,94.82,1227960.91,-9.635
2022-10-27,144.8,2327044.8896,-3.0465,110.96,1130411.0826,-4.0636,92.22,1196084.1,-2.8547,97.94,259692.6771,-24.5571,226.75,1690301.7854,-1.9756,13.176,328082.4,2.1712,225.09,710778.4987,0.2003,3807.3,33398106.78,-0.61,92.6,1196084.1,-2.3413
2022-10-28,155.74,2477530.2973,7.5552,103.41,1054953.0583,-6.8043,96.29,1248174.59,4.4134,99.2,263033.6285,1.2865,235.87,1758286.5805,4.0221,13.834,344466.6,4.9939,228.52,721609.5896,1.5238,3901.06,34174812.33,2.46,96.58,1248174.59,4.2981
2022-10-31,153.34,2439350.8141,-1.541,102.44,1045057.4538,-0.938,94.51,1224222.13,-1.8486,93.16,247018.2745,-6.0887,232.13,1730406.8509,-1.5856,13.497,336075.3,-2.436,227.54,718514.9922,-0.4288,3871.98,33926008.63,-0.75,94.66,1224222.13,-1.988
2022-11-01,150.65,2396557.9767,-1.7543,96.79,987418.1077,-5.5154,90.47,1171149.05,-4.2747,95.2,252427.4338,2.1898,228.17,1700887.1373,-1.7059,13.543,337220.7,0.3408,227.82,719399.1629,0.1231,3856.1,33751467.61,-0.41,90.5,1171149.05,-4.3947
2022-11-02,145.03,2307154.3535,-3.7305,92.12,939776.3827,-4.8249,86.97,1126305.51,-3.8687,90.54,240071.2169,-4.895,220.1,1640729.539,-3.5368,13.219,329153.1,-2.3924,214.98,678853.6215,-5.636,3759.69,32897508.43,-2.5,87.07,1126305.51,-3.7901
2022-11-03,138.88,2209319.4278,-4.2405,89.3,911007.7179,-3.0612,83.43,1080226.17,-4.0704,88.91,235749.1926,-1.8003,214.25,1597120.8711,-2.6579,13.421,334182.9,1.5281,215.31,679895.6798,0.1535,3719.89,32535948.18,-1.06,83.49,1080226.17,-4.1116
2022-11-04,138.38,2201365.3688,-0.36,90.98,928146.4969,1.8813,86.58,1121388.3,3.7756,90.79,240734.1041,2.1145,221.39,1650345.8094,3.3326,14.156,352484.4,5.4765,207.47,655138.9006,-3.6413,3770.55,32967755.81,1.36,86.7,1121388.3,3.8448
2022-11-07,138.92,2209955.7526,0.3902,90.53,923555.7526,-0.4946,88.49,1146370.55,2.2061,96.72,256457.7877,6.5316,227.87,1698650.7953,2.927,14.301,356094.9,1.0243,197.08,622329.8526,-5.008,3806.8,33275881.39,0.96,88.65,1146370.55,2.2491
2022-11-08,139.5,2219182.461,0.4175,89.98,917944.8428,-0.6075,88.9,1150697.98,0.4633,96.47,255794.9006,-0.2585,228.87,1706105.2685,0.4388,14.602,363589.8,2.1047,191.3,604078.0435,-2.9328,3828.11,33448850.26,0.56,88.91,1150697.98,0.2933
2022-11-09,134.87,2145527.8747,-3.319,86.14,878770.4907,-4.2676,87.32,1130705.0,-1.7773,101.47,269052.644,5.183,224.51,1673603.7656,-1.905,13.776,343022.4,-5.6568,177.59,560785.2574,-7.1668,3748.57,32746132.41,-2.08,87.4,1130705.0,-1.6983
2022-11-10,146.87,2336425.2907,8.8975,96.63,985785.843,12.1779,93.94,1217366.86,7.5813,111.87,296628.7502,10.2493,242.98,1811287.8845,8.2268,15.75,392175.0,14.3293,190.72,602246.5471,7.3934,3956.37,34551961.47,5.54,94.17,1217366.86,7.746
2022-11-11,149.7,2381445.2646,1.9269,100.79,1028224.7244,4.3051,96.41,1249923.59,2.6293,113.02,299678.0311,1.028,247.11,1842074.8586,1.6997,16.327,406542.3,3.6635,195.97,618824.7474,2.7527,3992.93,34873958.7,0.92,96.73,1249923.59,2.7185
2022-11-14,148.28,2358855.737,-0.9486,98.49,1004760.9198,-2.282,95.7,1240799.34,-0.7364,114.22,302859.8895,1.0618,241.55,1800627.9879,-2.25,16.295,405745.5,-0.196,190.95,602972.8301,-2.5616,3957.25,34556453.09,-0.89,96.03,1240799.34,-0.7237
2022-11-15,150.04,2386854.0247,1.1869,98.94,1009351.6642,0.4569,98.44,1275936.76,2.8631,117.08,310443.3188,2.5039,241.97,1803758.8667,0.1739,16.666,414983.4,2.2768,194.42,613930.2311,1.8172,3991.73,34867045.68,0.87,98.72,1275936.76,2.8012
2022-11-16,148.79,2366968.8772,-0.8331,97.12,990784.6536,-1.8395,98.85,1280329.47,0.4165,113.23,300234.8564,-3.2883,241.73,1801969.7931,-0.0992,15.91,396159.0,-4.5362,186.92,590247.0878,-3.8576,3958.79,34583756.45,-0.83,98.99,1280329.47,0.2735
2022-11-17,150.72,2397671.545,1.2971,94.85,967626.8986,-2.3373,98.36,1273987.4,-0.4957,111.45,295515.0997,-1.572,241.68,1801597.0694,-0.0207,15.677,390357.3,-1.4645,183.17,578405.5161,-2.0062,3946.56,34473732.76,-0.31,98.5,1273987.4,-0.495
2022-11-18,151.29,2406739.1722,0.3782,94.14,960383.7241,-0.7486,97.43,1263451.85,-0.9455,112.05,297106.0289,0.5384,241.22,1798168.0118,-0.1903,15.409,379061.4,-1.7095,180.19,568995.4138,-1.6269,3965.34,34630650.4,0.48,97.8,1263451.85,-0.7107
2022-11-21,148.01,2354560.5452,-2.168,92.46,943244.9451,-1.7846,95.6,1238852.24,-1.8783,109.86,291299.1373,-1.9545,242.05,1804355.2245,0.3441,15.317,376798.2,-0.5971,167.87,530091.9036,-6.8372,3949.94,34490433.43,-0.39,95.83,1238852.24,-2.0143
2022-11-22,150.18,2389081.1612,1.4661,93.2,950794.1692,0.8003,97.05,1257945.99,1.5167,111.44,295488.5842,1.4382,245.03,1826569.5545,1.2312,16.038,394534.8,4.7072,169.91,536533.7186,1.2152,4003.58,34951209.17,1.36,97.33,1257945.99,1.5653
2022-11-23,151.07,2403239.3863,0.5926,94.13,960281.7076,0.9979,98.46,1276717.86,1.4529,112.24,297609.8232,0.7179,247.58,1845578.461,1.0407,16.519,406367.4,2.9991,183.2,578500.2487,7.8218,4027.26,35161498.57,0.59,98.82,1276717.86,1.5309
2022-11-24,151.07,2403239.3863,0.5926,94.13,960281.7076,0.9979,98.46,1276717.86,1.4529,112.24,297609.8232,0.7179,247.58,1845578.461,1.0407,16.519,406367.4,2.9991,183.2,578500.2487,7.8218,4027.26,35161498.57,0.59,98.82,1276717.86,1.5309
2022-11-25,148.11,2356151.357,-1.9594,93.41,952936.5166,-0.7649,97.46,1262338.7,-1.0156,111.41,295409.0378,-0.7395,247.49,1844907.5584,-0.0364,16.27,400242.0,-1.5074,182.86,577426.6128,-0.1856,4026.12,35151242.97,-0.03,97.6,1262338.7,-1.2346
2022-11-28,144.22,2294268.778,-2.6264,93.95,958445.4098,0.5781,96.05,1244480.75,-1.4467,108.78,288435.4648,-2.3606,241.76,1802193.4273,-2.3152,15.827,389344.2,-2.7228,182.92,577616.078,0.0328,3963.94,34617130.84,-1.54,96.25,1244480.75,-1.3832
2022-11-29,141.17,2245749.0181,-2.1148,92.42,942836.8789,-1.6285,95.19,1233676.17,-0.8954,109.46,290238.5179,0.6251,240.33,1791533.5307,-0.5915,15.639,384719.4,-1.1878,180.83,571016.3754,-1.1426,3957.63,34556774.68,-0.16,95.44,1233676.17,-0.8416
2022-11-30,148.03,2354878.7075,4.8594,96.54,984867.6942,4.4579,100.99,1310116.45,6.0931,118.1,313147.8984,7.8933,255.14,1901934.278,6.1624,16.923,416305.8,8.2102,194.7,614814.4018,7.6702,4080.11,35624829.34,3.09,101.45,1310116.45,6.2972
2022-12-01,148.31,2359332.9806,0.1892,95.5,974257.9738,-1.0773,100.99,1309006.69,0.0,120.44,319352.5223,1.9814,254.69,1898579.765,-0.1764,17.135,421521.0,1.2527,194.7,614814.4018,0.0,4076.57,35596739.87,-0.09,101.28,1309006.69,-0.1676
2022-12-02,147.81,2351378.9216,-0.3371,94.13,960281.7076,-1.4346,100.44,1302540.84,-0.5446,123.49,327439.7458,2.5324,255.02,1901039.7412,0.1296,16.876,415149.6,-1.5115,194.86,615319.6422,0.0822,4071.7,35555153.26,-0.12,100.83,1302540.84,-0.4443
2022-12-05,146.63,2332607.3423,-0.7983,91.01,928452.5466,-3.3146,99.48,1290115.56,-0.9558,122.43,324629.1042,-0.8584,250.2,1865109.1806,-1.89,16.61,408606.0,-1.5762,182.45,576131.9343,-6.3687,3998.84,34913821.93,-1.79,99.87,1290115.56,-0.9521
2022-12-06,142.91,2273429.1434,-2.537,88.25,900295.981,-3.0326,96.98,1257366.38,-2.5131,114.12,302594.7347,-6.7876,245.12,1827240.4571,-2.0304,15.987,393280.2,-3.7508,179.82,567827.0454,-1.4415,3941.26,34407466.51,-1.44,97.31,1257366.38,-2.5633
2022-12-07,140.94,2242090.1509,-1.3785,88.46,902438.3284,0.238,94.94,1230179.3,-2.1035,113.93,302090.9404,-0.1665,244.37,1821649.6022,-0.306,16.12,396552.0,0.8319,174.04,549575.2362,-3.2143,3933.92,34339675.69,-0.19,95.15,1230179.3,-2.2197
2022-12-08,142.65,2269293.0327,1.2133,90.35,921719.4548,2.1366,93.71,1214455.25,-1.2956,115.33,305803.1086,1.2288,247.4,1844236.6558,1.2399,17.169,422357.4,6.5074,173.44,547680.5848,-0.3447,3963.51,34591913.69,0.75,93.95,1214455.25,-1.2612
2022-12-09,142.16,2261498.0549,-0.3435,89.09,908865.3705,-1.3946,92.83,1203065.41,-0.9391,115.9,307314.4913,0.4942,245.42,1829476.799,-0.8003,17.001,418224.6,-0.9785,179.05,565395.576,3.2345,3934.38,34333213.22,-0.73,93.07,1203065.41,-0.9367
2022-12-12,144.49,2298563.9698,1.639,90.55,923759.7856,1.6388,93.31,1209343.33,0.5171,114.71,304159.1484,-1.0267,252.51,1882329.0136,2.8889,17.535,431361.0,3.141,167.82,529934.016,-6.272,3990.56,34816187.02,1.43,93.56,1209343.33,0.5265
2022-12-13,145.47,2314153.9255,0.6782,92.49,943550.9947,2.1425,95.63,1239175.25,2.4863,120.15,318583.5732,4.7424,256.92,1915203.2402,1.7465,18.072,444571.2,3.0624,160.95,508240.2567,-4.0937,4019.65,35059682.91,0.73,95.85,1239175.25,2.4476
2022-12-14,143.21,2278201.5788,-1.5536,91.58,934267.4894,-0.9839,95.07,1232057.73,-0.5856,121.59,318832.9347,1.1985,257.22,1917439.5821,0.1168,17.674,434780.4,-2.2023,156.8,495135.584,-2.5784,3995.32,34848967.43,-0.61,95.31,1232057.73,-0.5634
2022-12-15,136.5,2171458.107,-4.6854,88.45,902336.3119,-3.4178,90.86,1178220.5,-4.4283,116.15,304568.1829,-4.4741,249.01,1856238.3576,-3.1918,16.952,417019.2,-4.0851,157.67,497882.8286,0.5548,3895.75,33984266.16,-2.49,91.2,1178220.5,-4.3122
2022-12-16,134.51,2139800.9522,-1.4579,87.86,896317.3359,-0.667,90.26,1172151.98,-0.6604,119.43,313168.9891,2.8239,244.69,1824035.0336,-1.7349,16.571,407646.6,-2.2475,150.23,474389.1504,-4.7187,3852.36,33618823.43,-1.11,90.86,1172151.98,-0.3728
2022-12-19,132.37,2105757.5797,-1.591,84.92,866324.4726,-3.3462,88.44,1149313.8,-2.0164,114.48,300189.1139,-4.1447,240.45,1792428.0675,-1.7328,16.254,399848.4,-1.913,149.87,473252.3595,-0.2396,3817.66,33324891.08,-0.9,89.15,1149313.8,-1.882
2022-12-20,132.3,2104644.0114,-0.0529,85.19,869078.9193,0.3179,89.02,1156167.94,0.6558,117.09,307033.0481,2.2799,241.8,1802491.6062,0.5614,16.085,395691.0,-1.0397,137.8,435138.2875,-8.0536,3821.62,33353413.65,0.1,89.63,1156167.94,0.5384
2022-12-21,135.45,2154754.5831,2.381,86.77,885197.5329,1.8547,89.58,1163807.7,0.6291,119.76,314034.3142,2.2803,244.43,1822096.8706,1.0877,16.501,405924.6,2.5863,137.57,434412.0044,-0.1669,3878.44,33846618.97,1.49,90.25,1163807.7,0.6917
2022-12-22,132.23,2103530.4431,-2.3773,83.79,854796.6034,-3.4344,87.76,1139141.68,-2.0317,117.12,307111.714,-2.2044,238.19,1775580.9582,-2.5529,15.339,377339.4,-7.042,125.35,395824.2695,-8.8828,3822.39,33355584.18,-1.45,88.26,1139141.68,-2.205
2022-12-23,131.86,2097644.4395,-0.2798,85.25,869691.0185,1.7425,89.23,1158690.13,1.675,118.04,309524.1353,0.7855,238.73,1779606.3737,0.2267,15.206,374067.6,-0.8671,123.15,388877.2141,-1.7551,3844.82,33549601.47,0.59,89.81,1158690.13,1.7562
2022-12-26,131.86,2097644.4395,-0.2798,85.25,869691.0185,1.7425,89.23,1158690.13,1.675,118.04,309524.1353,0.7855,238.73,1779606.3737,0.2267,15.206,374067.6,-0.8671,123.15,388877.2141,-1.7551,3844.82,33549601.47,0.59,89.81,1158690.13,1.7562
2022-12-27,130.03,2068532.5835,-1.3878,83.04,847145.3628,-2.5924,87.39,1134613.89,-2.0621,116.88,306482.3868,-0.9827,236.96,1766411.9562,-0.7414,14.121,347376.6,-7.1353,109.1,344510.7922,-11.4089,3829.25,33408725.78,-0.4,87.93,1134613.89,-2.0933
2022-12-28,126.04,2005059.1927,-3.0685,81.82,834699.3447,-1.4692,86.02,1116229.18,-1.5677,115.62,303178.4185,-1.078,234.53,1748297.5865,-1.0255,14.036,345285.6,-0.6019,112.71,355910.2785,3.3089,3783.22,33005603.58,-1.2,86.46,1116229.18,-1.6718
2022-12-29,129.61,2061851.174,2.8324,84.18,858775.2485,2.8844,88.45,1148072.35,2.8249,120.26,315345.4127,4.0131,241.01,1796602.5724,2.763,14.603,359233.8,4.0396,121.82,384677.4033,8.0827,3849.28,33580506.04,1.75,88.95,1148072.35,2.8799
2022-12-30,129.93,2066941.7717,0.2469,84.0,856938.9508,-0.2138,88.23,1145224.89,-0.2487,120.34,315555.1884,0.0665,239.82,1787731.7494,-0.4938,14.614,359504.4,0.0753,123.18,388971.9467,1.1164,3839.5,33498108.42,-0.25,88.73,1145224.89,-0.2473
2023-01-02,129.93,2066941.7717,0.2469,84.0,856938.9508,-0.2138,88.23,1145224.89,-0.2487,120.34,315555.1884,0.0665,239.82,1787731.7494,-0.4938,14.614,359504.4,0.0753,123.18,388971.9467,1.1164,3839.5,33498108.42,-0.25,88.73,1145224.89,-0.2473
